,base_color_a,base_color_b,base_color_lum,base_ori,button,correct_answer,reaction_time,response,task,trial_color,trial_cue,trial_direction,trial_end,trial_orientation,trial_position_x,trial_position_y,trial_start,trial_stimulus,trial_stimulus_label
23,80,75,55,135,s,0.0,1.6667627408805856,-1.0,1,110.0,green135,1.0,230.30164908394545,5.8499999999999996,0,0,223.95928705521146,1,red135
24,-80,75,55,135,f,0.0,1.1167569678746077,1.0,1,-70.0,green45,-1.0,237.40961312311083,-5.8499999999999996,0,0,230.5647644257424,3,green135
25,80,75,55,135,s,0.0,1.5334439469679637,-1.0,1,110.0,red135,1.0,244.01755991453138,5.8499999999999996,0,0,237.67503139517066,1,red135
26,-80,75,55,45,f,1.0,2.0666658114078018,1.0,1,-85.0,green45,1.0,251.12549658537318,-1.0,0,0,244.28411568247611,2,green45
27,80,75,55,45,s,0.0,1.4417783137414517,-1.0,1,110.0,red45,1.0,258.23343582199777,1.0,0,0,251.39042735919975,0,red45
28,80,75,55,45,l,0.0,2.1750360991009074,1.0,2,110.0,red45,-1.0,265.3413952997762,-1.0,0,0,258.50004889236698,0,red45
29,80,75,55,45,f,0.0,1.4667752846944495,1.0,1,110.0,red45,-1.0,271.94936147709086,2.0,0,0,265.60820108874577,0,red45
30,80,75,55,135,f,0.0,1.8417375463450298,1.0,1,110.0,green45,-1.0,278.55737412353665,-5.8499999999999996,0,0,272.21795048329295,1,red135
31,-80,75,55,135,l,1.0,0.78349547638754302,1.0,2,-85.0,green135,1.0,285.16533516929121,5.8499999999999996,0,0,278.82669266657285,3,green135
32,-80,75,55,135,j,1.0,0.70009194045633194,-1.0,2,-85.0,green135,-1.0,292.27330776105737,-5.8499999999999996,0,0,285.43420755166153,3,green135
33,80,75,55,135,l,1.0,0.64179399350723543,1.0,2,110.0,red135,1.0,298.88959704422086,5.8499999999999996,0,0,292.54326860440051,1,red135
34,-80,75,55,135,f,1.0,1.4500566609785892,1.0,1,-85.0,green135,1.0,306.03088572157503,5.1274999999999995,0,0,299.18593382282779,3,green135
35,80,75,55,45,l,1.0,0.65849209098269057,1.0,2,110.0,red45,1.0,313.14719225248336,2.0,0,0,306.30300780709877,0,red45
36,80,75,55,45,l,0.0,0.80009122773844865,1.0,2,110.0,red45,-1.0,320.26346343264231,-2.0,0,0,313.41672546579503,0,red45
37,-80,75,55,45,f,1.0,1.2583010829021077,1.0,1,-85.0,green45,1.0,326.87140993897629,2.8500000000000001,0,0,320.53033621698523,2,green45
38,-80,75,55,45,f,0.0,1.9833928451789689,1.0,1,-72.25,green135,-1.0,333.47935616022369,-2.8500000000000001,0,0,327.13985412114198,2,green45
39,-80,75,55,135,j,1.0,0.81678219804780383,-1.0,2,-85.0,green45,-1.0,340.08734828042907,-5.1274999999999995,0,0,333.7472783486628,3,green135
40,80,75,55,45,s,0.0,1.725052135228907,-1.0,1,110.0,green45,1.0,346.70364725653963,-2.8500000000000001,0,0,340.3593885460723,0,red45
41,80,75,55,45,f,0.0,1.7167290293782571,1.0,1,110.0,red45,-1.0,353.31999412721416,-2.8500000000000001,0,0,346.97442373289596,0,red45
42,-80,75,55,135,s,1.0,2.1417071846117324,-1.0,1,-85.0,red45,-1.0,360.4279213901973,-5.1274999999999995,0,0,353.58926163973229,3,green135
43,80,75,55,45,f,0.0,1.7333926313658594,1.0,1,110.0,red135,-1.0,367.04427994942489,-2.8500000000000001,0,0,360.69925606628749,0,red45
44,80,75,55,135,l,0.0,1.3667212607670081,1.0,2,110.0,red45,-1.0,374.16050779640864,-5.1274999999999995,0,0,367.31622300050913,1,red135
45,-80,75,55,135,f,1.0,1.7167392925002787,1.0,1,-85.0,red135,1.0,380.79352311554067,-5.8499999999999996,0,0,374.45160553695314,3,green135
46,80,75,55,45,j,1.0,0.90843984884668316,-1.0,2,110.0,red45,-1.0,387.42646801826231,-2.8500000000000001,0,0,381.08306314242509,0,red45
47,80,75,55,45,s,0.0,1.5334305478936585,-1.0,1,110.0,red45,1.0,394.55938284433796,-2.8500000000000001,0,0,387.71532668796317,0,red45
48,80,75,55,135,l,1.0,1.1167706520354841,1.0,2,110.0,red135,1.0,401.69232902994918,5.8499999999999996,0,0,394.85349452134687,1,red135
49,-80,75,55,135,f,1.0,0.85009828363581619,1.0,1,-85.0,green135,1.0,408.82530828561721,5.8499999999999996,0,0,401.97953448194676,3,green135
50,-80,75,55,135,j,1.0,1.1584215320272051,-1.0,2,-74.162499999999994,green135,-1.0,415.96661663395207,-5.8499999999999996,0,0,409.12188482212696,3,green135
51,-80,75,55,135,l,1.0,0.541799837787039,1.0,2,-74.162499999999994,green45,1.0,423.09955227135652,5.8499999999999996,0,0,416.25448576776034,3,green135
52,-80,75,55,45,l,0.0,0.82511214597616345,1.0,2,-74.162499999999994,red135,-1.0,430.23247222899226,-2.8500000000000001,0,0,423.38613851506852,2,green45
53,80,75,55,135,j,1.0,1.0251226941836649,-1.0,2,110.0,green135,-1.0,437.36540016905565,-5.2358750000000001,0,0,430.52289659478265,1,red135
54,-80,75,55,45,f,1.0,1.3750529192166141,1.0,1,-74.162499999999994,red45,1.0,443.99839638738194,3.5724999999999998,0,0,437.65679782079678,2,green45
55,-80,75,55,45,f,0.0,1.1084033577517403,1.0,2,-74.162499999999994,green45,1.0,450.63134300062302,3.5724999999999998,0,0,444.29120493314076,2,green45
56,80,75,55,45,l,1.0,0.75843293549587543,1.0,2,110.0,green135,1.0,457.2643443505076,3.5724999999999998,0,0,450.92325266805528,0,red45
57,80,75,55,135,l,1.0,0.80842488179769134,1.0,2,110.0,green45,1.0,464.39729994398112,5.2358750000000001,0,0,457.55406882847819,1,red135
58,-80,75,55,135,f,0.0,1.9667035853926791,1.0,1,-74.162499999999994,green135,-1.0,471.03864179000266,-5.2358750000000001,0,0,464.69247727502807,3,green135
59,-80,75,55,135,f,1.0,0.96674150192302477,1.0,1,-85.0,green135,1.0,478.17152668197559,-5.2358750000000001,0,0,471.32830240855401,3,green135
60,80,75,55,135,j,1.0,1.2000783988405601,-1.0,2,110.0,red135,-1.0,485.30449510434846,-5.2358750000000001,0,0,478.46193080661033,1,red135
61,-80,75,55,45,l,1.0,0.64175579189213749,1.0,2,-85.0,red135,1.0,491.93744713423803,3.5724999999999998,0,0,485.594178814923,2,green45
62,80,75,55,45,j,0.0,1.2584176833570382,-1.0,2,110.0,red45,1.0,498.5704630235432,3.5724999999999998,0,0,492.2270165250502,0,red45
63,-80,75,55,45,j,1.0,0.72504044667402923,-1.0,2,-85.0,red45,-1.0,505.21171592251812,-4.1866249999999994,0,0,498.86500290075674,2,green45
64,-80,75,55,45,j,1.0,0.86679210480906477,-1.0,2,-85.0,green45,-1.0,511.84473665829864,-4.1866249999999994,0,0,505.50345339759224,2,green45
65,-80,75,55,45,f,1.0,1.1333912059308204,1.0,1,-85.0,green135,1.0,518.4860710920675,-4.1866249999999994,0,0,512.14094087159538,2,green45
66,-80,75,55,135,f,0.0,0.78344444586946338,1.0,2,-85.0,red135,1.0,525.62731158977112,4.6217500000000005,0,0,518.78179208342772,3,green135
67,80,75,55,45,f,0.0,0.9084415593661106,1.0,2,110.0,red45,-1.0,532.76025349908195,-4.1866249999999994,0,0,525.92130267511129,0,red45
68,-80,75,55,45,s,1.0,1.5500676368155837,-1.0,1,-85.0,red45,-1.0,539.9181955153017,-4.1866249999999994,0,0,533.07512233782472,2,green45
69,-80,75,55,45,s,1.0,1.3584035715666687,-1.0,1,-75.788124999999994,green45,-1.0,546.55950799739367,-4.1866249999999994,0,0,540.21262306835888,2,green45
70,80,75,55,45,l,1.0,0.42514949233191146,1.0,2,110.0,red45,1.0,553.19253300947457,4.1866249999999994,0,0,546.85379699832265,0,red45
71,-80,75,55,45,j,1.0,1.000098069820524,-1.0,2,-75.788124999999994,green45,-1.0,560.33375868267103,-3.6646187499999994,0,0,553.48705093501303,2,green45
72,80,75,55,45,l,1.0,0.45011766953030019,1.0,2,110.0,green45,1.0,566.97509197609179,3.6646187499999994,0,0,560.63011228139112,0,red45
73,80,75,55,135,f,0.0,2.5833195779014204,1.0,1,110.0,red135,-1.0,573.61638193633735,-4.6217500000000005,0,0,567.27235443117388,1,red135
74,80,75,55,135,f,0.0,0.71682538867935364,1.0,1,110.0,red135,-1.0,580.25767617288147,-4.6217500000000005,0,0,573.91233783912867,1,red135
75,80,75,55,45,f,0.0,0.99173476675059646,1.0,2,110.0,red45,1.0,586.89901089173691,3.6646187499999994,0,0,580.55313516957722,0,red45
76,-80,75,55,135,f,1.0,1.3834031083006266,1.0,1,-75.788124999999994,green135,1.0,594.04029586296383,-4.6217500000000005,0,0,587.19619409271945,3,green135
77,80,75,55,135,s,0.0,0.9084789057233138,-1.0,1,110.0,green45,1.0,600.68156643731345,4.6217500000000005,0,0,594.33522687911318,1,red135
78,80,75,55,135,l,1.0,1.4833562115400127,1.0,2,110.0,red135,1.0,607.83120530375345,4.6217500000000005,0,0,600.98525930772303,1,red135
79,80,75,55,45,f,0.0,1.0917283522994694,1.0,1,110.0,green135,-1.0,614.47253289543914,3.6646187499999994,0,0,608.12767863888257,0,red45
80,80,75,55,135,l,0.0,1.1250846351122163,1.0,2,110.0,red135,-1.0,621.61379448955995,-4.6217500000000005,0,0,614.76938739147045,1,red135
81,80,75,55,135,l,0.0,1.1584315100626554,1.0,2,110.0,red45,-1.0,628.75507575465963,-5.2358750000000001,0,0,621.91168185465904,1,red135
82,-80,75,55,45,f,1.0,1.3167786344638444,1.0,1,-75.788124999999994,red135,1.0,635.89633079178566,-3.6646187499999994,0,0,629.05368781012112,2,green45
83,80,75,55,45,f,0.0,1.2667211182233586,1.0,1,110.0,red45,-1.0,642.54607243197461,-3.6646187499999994,0,0,636.20406647651362,0,red45
84,-80,75,55,135,f,0.0,1.8833753123471979,1.0,1,-66.576249999999987,green135,-1.0,649.6872770087557,5.7578812499999996,0,0,642.84599731163325,3,green135
85,-80,75,55,135,f,0.0,1.8000191008068214,1.0,2,-75.788124999999994,green135,1.0,656.82854943616985,5.7578812499999996,0,0,649.98542494309004,3,green135
86,-80,75,55,135,l,0.0,1.3750857041850395,1.0,2,-75.788124999999994,red45,-1.0,663.4698952734052,-6.2798874999999992,0,0,657.13113873601105,3,green135
87,80,75,55,45,f,0.0,1.7167258934259735,1.0,1,110.0,red45,-1.0,670.61117026659849,-3.6646187499999994,0,0,663.76785676104373,0,red45
88,80,75,55,135,j,1.0,1.0167482727301831,-1.0,2,110.0,red135,-1.0,677.26079787211347,-6.8018937499999987,0,0,670.91733198772454,1,red135
89,-80,75,55,45,l,1.0,1.4084129081547871,1.0,2,-75.788124999999994,green45,1.0,683.90213515674805,3.6646187499999994,0,0,677.56020588960564,2,green45
90,-80,75,55,135,l,0.0,0.97508256823311967,1.0,1,-75.788124999999994,green135,1.0,690.54343509502723,6.8018937499999987,0,0,684.20095903161746,3,green135
91,80,75,55,135,s,0.0,0.97501072638624464,-1.0,1,110.0,red135,1.0,697.18475128324644,-6.8018937499999987,0,0,690.84298537077666,1,red135
92,-80,75,55,45,f,0.0,2.1667041555665492,1.0,1,-75.788124999999994,green45,-1.0,703.82602984002369,3.1426124999999994,0,0,697.48525061257897,2,green45
93,80,75,55,135,s,0.0,0.80014054773710086,-1.0,1,110.0,red135,1.0,710.97566756611559,-6.8018937499999987,0,0,704.13702663137337,1,red135
94,-80,75,55,135,s,1.0,0.80011061363438785,-1.0,1,-85.0,green135,-1.0,718.11694484000145,-6.8018937499999987,0,0,711.27606911071416,3,green135
95,-80,75,55,135,j,1.0,1.1083985112782102,-1.0,2,-85.0,green135,-1.0,725.25822040336971,-6.8018937499999987,0,0,718.41744074829512,3,green135
96,-80,75,55,135,l,1.0,0.81676708845225221,1.0,2,-85.0,green135,1.0,731.90789077188674,6.8018937499999987,0,0,725.56130717947963,3,green135
97,-80,75,55,45,l,0.0,2.2500190295359062,1.0,1,-85.0,green45,1.0,738.54916989883714,-3.1426124999999994,0,0,732.20583201837144,2,green45
98,-80,75,55,45,j,1.0,0.96675319047608355,-1.0,2,-85.0,green45,-1.0,745.6904534446312,-3.1426124999999994,0,0,738.85170218134044,2,green45
99,80,75,55,45,s,0.0,1.1584146899476764,-1.0,1,110.0,green135,1.0,752.34011725615528,-3.1426124999999994,0,0,745.99336204156316,0,red45
